tornado_num,year,month,day,date,time,F_EF_scale,injuries,fatalities,loss_val,starting_lat,starting_long,ending_lat,ending_long,length_miles,width_yards,county_one,county_two,county_three,county_four
164,1963,5,9,5/9/63,20:00:00,2,0,0,"$50,000 to $500,000",43.22,-93.92,43.28,-93.67,13.1,400,HANCOCK,WINNEBAGO,NA,NA
167,1963,5,12,5/12/63,15:45:00,2,0,0,"$5,000 to $50,000",42.22,-96.2,42.3,-95.92,15.2,50,WOODBURY,NA,NA,NA
168,1963,5,12,5/12/63,18:45:00,1,0,0,"$5,000 to $50,000",41.67,-94.5,0,0,0.1,10,GUTHRIE,NA,NA,NA
278,1963,6,9,6/9/63,17:10:00,0,0,0,"$5,000 to $50,000",42.97,-95.7,0,0,0.1,10,O'BRIEN,NA,NA,NA
277,1963,6,9,6/9/63,16:45:00,2,2,0,"$5,000 to $50,000",42.77,-96.62,0,0,2,10,PLYMOUTH,NA,NA,NA
348,1963,7,16,7/16/63,20:15:00,1,0,0,"$5,000 to $50,000",43.4,-96.2,43.43,-96.15,2.3,200,LYON,NA,NA,NA
91,1964,4,12,4/12/64,16:50:00,2,0,0,"$5,000 to $50,000",40.9,-95.05,0,0,2,150,MONTGOMERY,NA,NA,NA
90,1964,4,12,4/12/64,16:45:00,4,28,1,"$500,000 to $5,000,000",40.67,-95.23,40.83,-95.1,13.1,400,PAGE,NA,NA,NA
95,1964,4,12,4/12/64,17:30:00,2,0,0,"$50,000 to $500,000",40.92,-94.47,41.02,-94.33,9.4,10,UNION,NA,NA,NA
94,1964,4,12,4/12/64,17:30:00,1,0,0,"$5,000 to $50,000",41.25,-94.73,0,0,0.2,200,CASS,NA,NA,NA
122,1964,4,20,4/20/64,22:00:00,2,1,0,"$50,000 to $500,000",40.9,-95.38,0,0,0.1,350,MONTGOMERY,NA,NA,NA
124,1964,4,20,4/20/64,22:30:00,3,1,0,"$5,000 to $50,000",41.4,-95.05,41.4,-94.92,6.1,350,CASS,NA,NA,NA
119,1964,4,20,4/20/64,21:40:00,2,0,0,"$5,000 to $50,000",40.75,-95.47,40.78,-95.42,2.7,300,FREMONT,NA,NA,NA
190,1964,4,26,4/26/64,23:00:00,2,0,0,"$5,000 to $50,000",40.6,-91.75,0,0,2,200,VAN BUREN,NA,NA,NA
191,1964,4,26,4/26/64,23:30:00,2,0,0,"$5,000 to $50,000",42.6,-93.73,42.65,-93.65,4.7,300,WRIGHT,NA,NA,NA
185,1964,4,26,4/26/64,19:10:00,2,0,0,"$5,000 to $50,000",40.9,-94.27,40.98,-94,14.8,300,UNION,RINGGOLD,NA,NA
221,1964,5,4,5/4/64,17:30:00,2,1,0,"$50,000 to $500,000",42.12,-91.47,42.15,-91.52,2.3,200,LINN,NA,NA,NA
223,1964,5,4,5/4/64,18:10:00,2,0,0,"$50,000 to $500,000",43.22,-91.2,43.32,-91.07,9.2,200,ALLAMAKEE,NA,NA,NA
225,1964,5,4,5/4/64,18:15:00,2,2,0,"$50,000 to $500,000",42.33,-91.25,42.38,-91.17,4.7,200,DELAWARE,NA,NA,NA
242,1964,5,5,5/5/64,18:00:00,3,7,0,"$500,000 to $5,000,000",42.52,-96.42,43.18,-95.43,67,300,WOODBURY,PLYMOUTH,CHEROKEE,O'BRIEN
268,1964,5,7,5/7/64,17:30:00,2,27,0,"$5,000,000 to $50,000,000",42.52,-92.33,42.47,-92.2,7.1,200,BLACK HAWK,NA,NA,NA
275,1964,5,7,5/7/64,18:35:00,1,0,0,"$5,000 to $50,000",42.5,-93.42,0,0,1,100,BLACK HAWK,NA,NA,NA
265,1964,5,7,5/7/64,16:00:00,2,0,0,"$5,000 to $50,000",42.1,-93.9,0,0,0.1,67,BOONE,NA,NA,NA
266,1964,5,7,5/7/64,17:10:00,3,1,0,"$50,000 to $500,000",42.6,-91.9,42.63,-91.85,2.3,200,BUCHANAN,NA,NA,NA
267,1964,5,7,5/7/64,17:28:00,2,0,0,"$500,000 to $5,000,000",42.67,-91.88,0,0,2,250,FAYETTE,NA,NA,NA
274,1964,5,7,5/7/64,18:30:00,2,0,0,"$5,000 to $50,000",41.83,-94.55,0,0,2,200,GUTHRIE,NA,NA,NA
269,1964,5,7,5/7/64,17:30:00,1,0,0,"$5,000 to $50,000",42.3,-93.3,0,0,2,100,HARDIN,NA,NA,NA
281,1964,5,8,5/8/64,12:35:00,2,0,0,"$5,000 to $50,000",43.43,-95.43,43.48,-95.35,5.1,200,OSCEOLA,NA,NA,NA
280,1964,5,8,5/8/64,11:45:00,3,0,0,"$5,000 to $50,000",42.78,-96.17,42.82,-95.98,9.3,200,PLYMOUTH,NA,NA,NA
320,1964,5,23,5/23/64,22:00:00,0,0,0,"$5,000 to $50,000",42.75,-93.25,0,0,0.1,10,FRANKLIN,NA,NA,NA
346,1964,6,4,6/4/64,15:55:00,0,0,0,"$5,000 to $50,000",41.55,-91.1,0,0,1,200,MUSCATINE,NA,NA,NA
394,1964,6,11,6/11/64,22:00:00,1,0,0,"$5,000 to $50,000",43.47,-95.2,0,0,2,100,BUENA VISTA,NA,NA,NA
405,1964,6,13,6/13/64,16:00:00,0,0,0,"$5,000 to $50,000",42.8,-95.98,0,0,0.5,100,PLYMOUTH,NA,NA,NA
411,1964,6,14,6/14/64,14:30:00,2,0,0,"$50,000 to $500,000",40.67,-92.67,40.73,-92.45,11.9,200,APPANOOSE,DAVIS,NA,NA
438,1964,6,19,6/19/64,19:10:00,3,2,0,"$500,000 to $5,000,000",40.72,-95.35,40.83,-95.18,11.5,350,PAGE,NA,NA,NA
439,1964,6,19,6/19/64,20:21:00,3,1,0,"$50,000 to $500,000",40.73,-95.05,40.83,-94.88,10.6,200,PAGE,TAYLOR,NA,NA
470,1964,6,22,6/22/64,19:30:00,2,0,0,"$5,000 to $50,000",41.4,-92.9,41.47,-92.8,6.4,200,MARION,NA,NA,NA
472,1964,6,22,6/22/64,20:45:00,1,0,0,"$50,000 to $500,000",41.05,-92.8,41.1,-92.7,5.4,200,MONROE,NA,NA,NA
469,1964,6,22,6/22/64,19:15:00,1,0,0,"$50,000 to $500,000",42.2,-92.7,0,0,2,300,TAMA,NA,NA,NA
458,1964,6,22,6/22/64,14:30:00,1,0,0,"$5,000 to $50,000",42.1,-90.17,0,0,0.5,100,CARROLL,NA,NA,NA
468,1964,6,22,6/22/64,19:00:00,2,0,0,"$50,000 to $500,000",40.93,-93.98,41.05,-93.78,12.8,400,CLARKE,NA,NA,NA
464,1964,6,22,6/22/64,18:30:00,2,0,0,"$50,000 to $500,000",41.6,-93.78,41.65,-93.97,9.7,200,DALLAS,NA,NA,NA
465,1964,6,22,6/22/64,18:40:00,2,0,0,"$50,000 to $500,000",40.73,-93.75,0,0,1,200,DECATUR,NA,NA,NA
466,1964,6,22,6/22/64,19:00:00,3,0,0,"$50,000 to $500,000",40.75,-95.6,40.83,-95.48,8,400,FREMONT,NA,NA,NA
467,1964,6,22,6/22/64,19:00:00,4,0,0,"$50,000 to $500,000",40.7,-95.45,40.77,-95.23,11.9,400,FREMONT,NA,NA,NA
492,1964,7,7,7/7/64,6:30:00,2,0,0,"$5,000 to $50,000",42.17,-93.75,0,0,2,100,BOONE,NA,NA,NA
563,1964,8,20,8/20/64,15:45:00,0,0,0,"$5,000 to $50,000",42.7,-92.22,0,0,1,100,BREMER,NA,NA,NA
569,1964,8,20,8/20/64,22:07:00,2,0,0,"$50,000 to $500,000",40.68,-91.8,0,0,0.3,50,VAN BUREN,NA,NA,NA
567,1964,8,20,8/20/64,21:00:00,0,0,0,"$5,000 to $50,000",40.67,-93.93,0,0,0.5,50,DECATUR,NA,NA,NA
594,1964,8,27,8/27/64,20:00:00,2,0,0,"$5,000 to $50,000",41.43,-95.03,0,0,1,50,CASS,NA,NA,NA
597,1964,8,27,8/27/64,22:55:00,2,0,0,"$5,000 to $50,000",43.1,-92.7,0,0,1,77,FLOYD,NA,NA,NA
595,1964,8,27,8/27/64,21:00:00,0,0,0,"$5,000 to $50,000",42.25,-93.93,0,0,1,50,HAMILTON,NA,NA,NA
609,1964,8,29,8/29/64,16:30:00,4,2,0,"$50,000 to $500,000",42.92,-94.23,43.12,-94.07,15.8,100,KOSSUTH,NA,NA,NA
610,1964,8,29,8/29/64,16:38:00,2,0,0,"$5,000 to $50,000",42.55,-94.2,0,0,2,77,WEBSTER,NA,NA,NA
611,1964,8,29,8/29/64,17:55:00,2,0,0,"$5,000 to $50,000",43.37,-93.45,43.48,-93.28,11.2,150,WORTH,NA,NA,NA
612,1964,8,29,8/29/64,18:00:00,2,0,0,"$5,000 to $50,000",43.3,-93.43,0,0,2,100,WORTH,NA,NA,NA
623,1964,9,3,9/3/64,11:00:00,1,0,0,"$500 to $5,000",42.28,-95.7,0,0,0.1,10,WOODBURY,NA,NA,NA
628,1964,9,7,9/7/64,17:00:00,2,0,0,"$50,000 to $500,000",42.7,-96.25,0,0,2,250,PLYMOUTH,NA,NA,NA
629,1964,9,7,9/7/64,17:30:00,2,0,0,"$50,000 to $500,000",42.78,-95.97,42.78,-95.8,7.9,200,PLYMOUTH,NA,NA,NA
642,1964,9,22,9/22/64,15:10:00,2,0,0,"$50,000 to $500,000",40.65,-95.23,40.8,-95.12,11.8,300,PAGE,NA,NA,NA
132,1965,4,11,4/11/65,13:15:00,1,0,0,"$50,000 to $500,000",42.93,-92.2,43.28,-91.33,49.9,300,CHICKASAW,FAYETTE,ALLAMAKEE,NA
131,1965,4,11,4/11/65,12:55:00,4,3,1,"$500,000 to $5,000,000",41.85,-90.93,43.17,-90.47,91.5,200,CEDAR,CLINTON,JACKSON,NA
198,1965,4,23,4/23/65,22:00:00,-9,1,0,"$50,000 to $500,000",41.53,-92.42,41.5,-91.52,47.4,10,POWESHIEK,KEOKUK,WASHINGTON,NA
202,1965,4,24,4/24/65,1:00:00,1,0,0,"$50,000 to $500,000",41.72,-92.47,0,0,0.1,300,POWESHIEK,NA,NA,NA
215,1965,5,5,5/5/65,14:30:00,2,0,0,"$500 to $5,000",43.17,-95.48,43.4,-95.78,21.8,10,O'BRIEN,OSCEOLA,NA,NA
218,1965,5,5,5/5/65,16:15:00,4,0,0,"$5,000 to $50,000",42.3,-94.47,42.37,-94.28,9.9,200,CALHOUN,WEBSTER,NA,NA
225,1965,5,5,5/5/65,20:00:00,4,11,0,"$5,000 to $50,000",43.28,-92.82,43.45,-92.03,41.6,200,FLOYD,HOWARD,WINNESHIEK,NA
247,1965,5,7,5/7/65,14:30:00,-9,0,0,$50 to $500,41,-91.95,0,0,0.1,10,VAN BUREN,NA,NA,NA
246,1965,5,7,5/7/65,12:55:00,-9,0,0,Unknown,42.67,-91.9,0,0,0.1,10,FAYETTE,NA,NA,NA
324,1965,5,15,5/15/65,11:15:00,-9,0,0,Unknown,42.8,-95.97,0,0,0.1,10,PLYMOUTH,NA,NA,NA
326,1965,5,15,5/15/65,13:30:00,2,0,0,$50 to $500,42.4,-95,0,0,0.5,50,SAC,NA,NA,NA
325,1965,5,15,5/15/65,11:45:00,2,0,0,$50 to $500,42.38,-94.62,0,0,0.5,50,CALHOUN,NA,NA,NA
330,1965,5,15,5/15/65,15:30:00,1,0,0,"$500 to $5,000",43.1,-92.3,0,0,0.1,10,CHICKASAW,NA,NA,NA
331,1965,5,15,5/15/65,16:00:00,2,0,0,$50 to $500,42.78,-94.17,0,0,0.5,100,HUMBOLDT,NA,NA,NA
418,1965,5,24,5/24/65,20:00:00,1,0,0,$50 or less,43.3,-94.4,43.33,-94.33,3,750,KOSSUTH,NA,NA,NA
419,1965,5,24,5/24/65,20:10:00,1,0,0,Unknown,41.38,-93.73,0,0,0.1,10,WARREN,NA,NA,NA
455,1965,5,25,5/25/65,20:00:00,2,0,0,"$500 to $5,000",41.33,-92.67,0,0,2,300,MAHASKA,NA,NA,NA
457,1965,5,25,5/25/65,21:40:00,2,0,0,"$5,000 to $50,000",41.4,-95.03,0,0,0.1,200,CASS,NA,NA,NA
465,1965,5,26,5/26/65,4:30:00,2,14,0,"$50,000 to $500,000",41.87,-91.9,42.05,-91.6,19.8,10,LINN,NA,NA,NA
464,1965,5,26,5/26/65,3:35:00,1,0,0,"$500 to $5,000",41.72,-91.98,0,0,0.1,200,IOWA,NA,NA,NA
474,1965,5,26,5/26/65,19:30:00,-9,1,0,"$500 to $5,000",42.1,-90.5,0,0,0.1,10,JACKSON,NA,NA,NA
489,1965,6,2,6/2/65,17:30:00,-9,0,0,$50 to $500,42.83,-94.7,0,0,0.1,10,POCAHONTAS,NA,NA,NA
531,1965,6,7,6/7/65,19:00:00,3,0,0,"$5,000 to $50,000",42.87,-96.3,42.8,-96.08,11.5,100,PLYMOUTH,NA,NA,NA
621,1965,6,27,6/27/65,21:30:00,1,0,0,$50 to $500,42.12,-91.28,0,0,0.1,10,JONES,NA,NA,NA
620,1965,6,27,6/27/65,20:30:00,1,0,0,$50 to $500,41.98,-92.07,0,0,0.1,100,BENTON,NA,NA,NA
619,1965,6,27,6/27/65,20:15:00,2,0,0,"$500 to $5,000",42.05,-92.58,0,0,0.1,200,TAMA,NA,NA,NA
622,1965,6,27,6/27/65,22:00:00,1,0,0,"$500 to $5,000",42.62,-90.83,0,0,0.1,100,DUBUQUE,NA,NA,NA
641,1965,7,4,7/4/65,15:00:00,-9,0,0,$50 to $500,42.05,-93.37,0,0,0.1,10,STORY,NA,NA,NA
656,1965,7,8,7/8/65,21:30:00,2,0,0,"$500 to $5,000",40.53,-95.7,0,0,0.1,10,FREMONT,NA,NA,NA
692,1965,7,18,7/18/65,16:15:00,2,0,0,$50 to $500,42.3,-92.2,0,0,0.5,50,BLACK HAWK,NA,NA,NA
726,1965,8,7,8/7/65,14:20:00,1,0,0,"$5,000 to $50,000",43.3,-93.42,0,0,0.1,10,WORTH,NA,NA,NA
759,1965,8,25,8/25/65,19:00:00,2,1,0,"$50,000 to $500,000",43.32,-91.98,43.17,-91.77,14.7,150,WINNESHIEK,NA,NA,NA
760,1965,8,25,8/25/65,19:15:00,2,0,0,"$50,000 to $500,000",43.07,-91.38,43.02,-91.3,4.7,100,CLAYTON,NA,NA,NA
758,1965,8,25,8/25/65,18:00:00,3,1,0,"$50,000 to $500,000",40.87,-91.3,0,0,3,100,DES MOINES,NA,NA,NA
756,1965,8,25,8/25/65,17:45:00,1,0,0,"$5,000 to $50,000",43.43,-92.28,43.38,-92.2,4.9,100,HOWARD,NA,NA,NA
764,1965,8,26,8/26/65,18:45:00,2,0,0,"$5,000 to $50,000",42.53,-90.97,0,0,0.5,100,DUBUQUE,NA,NA,NA
766,1965,8,26,8/26/65,19:00:00,4,17,1,"$500,000 to $5,000,000",42.3,-92.2,42.25,-92.1,4.7,200,BLACK HAWK,BENTON,NA,NA
765,1965,8,26,8/26/65,18:50:00,2,2,0,"$5,000 to $50,000",41.9,-93.3,41.82,-93.2,4.9,100,STORY,JASPER,NA,NA
784,1965,9,7,9/7/65,1:00:00,2,0,0,"$5,000 to $50,000",42.03,-95.17,0,0,1,100,CRAWFORD,NA,NA,NA
788,1965,9,9,9/9/65,12:30:00,1,0,0,"$5,000 to $50,000",42.03,-95.97,0,0,1,100,MONONA,NA,NA,NA
789,1965,9,9,9/9/65,13:00:00,2,0,0,"$50,000 to $500,000",42.05,-95.9,42.12,-95.72,10.2,100,MONONA,NA,NA,NA
790,1965,9,9,9/9/65,13:45:00,2,0,0,"$5,000 to $50,000",43.38,-92.07,0,0,1,50,HOWARD,NA,NA,NA
806,1965,9,16,9/16/65,23:00:00,2,0,0,"$5,000 to $50,000",42.12,-93.6,0,0,0.5,100,STORY,NA,NA,NA
823,1965,9,20,9/20/65,19:15:00,3,4,0,"$50,000 to $500,000",41.33,-92.2,0,0,1,100,KEOKUK,NA,NA,NA
822,1965,9,20,9/20/65,18:30:00,2,0,0,"$50,000 to $500,000",41.05,-93.77,41.05,-93.68,3.3,150,CLARKE,NA,NA,NA
826,1965,9,20,9/20/65,20:00:00,2,0,0,"$50,000 to $500,000",40.72,-92.6,40.83,-92.47,10.3,150,DAVIS,NA,NA,NA
37,1966,3,21,3/21/66,13:00:00,1,0,0,"$50,000 to $500,000",41.47,-92.12,0,0,1,100,KEOKUK,NA,NA,NA
78,1966,4,19,4/19/66,21:30:00,3,0,0,"$50,000 to $500,000",41.5,-90.5,0,0,2,100,SCOTT,NA,NA,NA
75,1966,4,19,4/19/66,18:00:00,2,0,0,"$5,000 to $50,000",42.45,-92.6,42.48,-92.55,2.3,200,GRUNDY,NA,NA,NA
77,1966,4,19,4/19/66,19:20:00,2,0,0,"$5,000 to $50,000",42.85,-92.12,42.92,-92.12,4.6,250,BREMER,FAYETTE,NA,NA
76,1966,4,19,4/19/66,18:00:00,3,4,0,"$50,000 to $500,000",41.85,-92.72,42.08,-92.23,27.1,400,POWESHIEK,TAMA,BENTON,NA
161,1966,5,17,5/17/66,1:00:00,2,0,0,"$5,000 to $50,000",41.7,-94.27,0,0,2,400,DALLAS,NA,NA,NA
194,1966,5,23,5/23/66,15:30:00,2,0,0,"$50,000 to $500,000",41.6,-91.27,41.65,-91.18,4.9,350,MUSCATINE,NA,NA,NA
190,1966,5,23,5/23/66,6:30:00,1,0,0,$50 or less,40.83,-94.33,0,0,0.3,50,RINGGOLD,NA,NA,NA
202,1966,5,23,5/23/66,16:30:00,2,0,0,"$5,000 to $50,000",41.68,-90.73,0,0,2,250,SCOTT,NA,NA,NA
195,1966,5,23,5/23/66,16:00:00,2,0,0,"$50,000 to $500,000",40.97,-91.18,41.02,-91.12,4.1,100,DES MOINES,NA,NA,NA
221,1966,6,2,6/2/66,20:25:00,2,0,0,"$5,000 to $50,000",43.1,-96.4,43.03,-96.18,11.5,300,SIOUX,NA,NA,NA
241,1966,6,5,6/5/66,22:30:00,2,0,0,Unknown,42.28,-91.5,0,0,0.1,100,LINN,NA,NA,NA
274,1966,6,11,6/11/66,19:45:00,1,0,0,Unknown,41.83,-92.97,0,0,0.1,50,MARSHALL,NA,NA,NA
273,1966,6,11,6/11/66,19:00:00,2,0,0,"$5,000 to $50,000",43.38,-92.9,0,0,1,250,MITCHELL,NA,NA,NA
275,1966,6,11,6/11/66,20:30:00,2,0,0,"$5,000 to $50,000",42.08,-93.87,0,0,2,200,BOONE,NA,NA,NA
272,1966,6,11,6/11/66,17:45:00,2,0,0,"$5,000 to $50,000",41.57,-93.55,41.67,-93.35,12.2,150,POLK,NA,NA,NA
276,1966,6,11,6/11/66,21:00:00,1,0,0,"$5,000 to $50,000",42.2,-93.4,0,0,2,150,STORY,NA,NA,NA
288,1966,6,15,6/15/66,16:30:00,0,0,0,$50 or less,42.62,-91.3,0,0,0.1,10,DELAWARE,NA,NA,NA
337,1966,6,27,6/27/66,19:00:00,1,0,0,"$500 to $5,000",42.53,-92.3,0,0,0.5,50,BLACK HAWK,NA,NA,NA
338,1966,6,27,6/27/66,19:10:00,-9,0,0,"$500 to $5,000",42.72,-91.95,0,0,0.1,10,FAYETTE,NA,NA,NA
339,1966,6,27,6/27/66,19:15:00,-9,0,0,"$500 to $5,000",42.75,-91.98,0,0,0.1,10,FAYETTE,NA,NA,NA
371,1966,7,9,7/9/66,3:30:00,2,0,0,"$5,000 to $50,000",43.43,-95.42,0,0,1,200,OSCEOLA,NA,NA,NA
373,1966,7,9,7/9/66,11:30:00,2,0,0,"$5,000 to $50,000",42.5,-90.67,42.5,-90.63,0.1,250,DUBUQUE,NA,NA,NA
429,1966,7,26,7/26/66,15:15:00,-9,0,0,Unknown,41.55,-94.1,0,0,0.1,10,DALLAS,NA,NA,NA
432,1966,7,28,7/28/66,3:30:00,-9,0,0,Unknown,42.87,-94.88,0,0,0.1,10,POCAHONTAS,NA,NA,NA
431,1966,7,28,7/28/66,1:00:00,-9,0,0,Unknown,42.75,-95.57,0,0,0.1,10,CHEROKEE,NA,NA,NA
454,1966,8,6,8/6/66,18:10:00,-9,0,0,Unknown,43.42,-95.12,0,0,0.1,10,DICKINSON,NA,NA,NA
538,1966,10,14,10/14/66,15:00:00,2,0,0,"$50,000 to $500,000",42.05,-91.6,0,0,5,10,LINN,NA,NA,NA
541,1966,10,14,10/14/66,15:20:00,-9,0,0,"$5,000 to $50,000",41.9,-91.67,0,0,0.1,10,LINN,NA,NA,NA
544,1966,10,14,10/14/66,16:00:00,2,0,0,"$500,000 to $5,000,000",41.6,-93.8,41.73,-93.6,13.5,50,POLK,NA,NA,NA
540,1966,10,14,10/14/66,15:15:00,-9,0,0,"$500 to $5,000",40.8,-94.33,0,0,0.1,10,RINGGOLD,NA,NA,NA
531,1966,10,14,10/14/66,12:15:00,2,0,0,"$5,000 to $50,000",40.78,-94.58,0,0,1.5,100,TAYLOR,NA,NA,NA
537,1966,10,14,10/14/66,14:50:00,2,0,0,Unknown,40.83,-94.63,0,0,0.1,10,TAYLOR,NA,NA,NA
533,1966,10,14,10/14/66,13:55:00,5,172,6,"$5,000,000 to $50,000,000",42.8,-93.65,42.92,-93.53,9.7,1000,WRIGHT,NA,NA,NA
534,1966,10,14,10/14/66,14:00:00,-9,0,0,"$500 to $5,000",43.1,-91.6,0,0,0.1,10,ALLAMAKEE,NA,NA,NA
550,1966,10,14,10/14/66,18:25:00,-9,0,0,$50 or less,42.77,-91.72,0,0,0.1,10,FAYETTE,NA,NA,NA
548,1966,10,14,10/14/66,17:30:00,2,0,0,"$500 to $5,000",42.38,-92.93,42.43,-92.97,2.7,100,GRUNDY,NA,NA,NA
536,1966,10,14,10/14/66,14:32:00,3,0,0,"$5,000 to $50,000",41.53,-93.1,41.12,-93.23,29.5,200,JASPER,NA,NA,NA
553,1966,10,15,10/15/66,14:00:00,-9,0,0,"$5,000 to $50,000",42.47,-93.82,0,0,0.1,10,HAMILTON,NA,NA,NA
13,1967,1,24,1/24/67,16:15:00,3,6,1,"$50,000 to $500,000",40.67,-91.32,40.7,-91.23,4.3,300,LEE,NA,NA,NA
14,1967,1,24,1/24/67,16:20:00,2,4,0,"$50,000 to $500,000",40.7,-91.23,40.75,-91.2,3,200,LEE,NA,NA,NA
12,1967,1,24,1/24/67,16:00:00,2,0,0,$50 or less,41.3,-91.37,41.35,-91.33,3,250,LOUISA,NA,NA,NA
15,1967,1,24,1/24/67,16:20:00,2,1,0,"$5,000 to $50,000",41.2,-91.28,0,0,2,150,LOUISA,NA,NA,NA
18,1967,1,24,1/24/67,16:50:00,2,0,0,"$5,000 to $50,000",41.78,-90.77,0,0,2,143,SCOTT,NA,NA,NA
19,1967,1,24,1/24/67,17:11:00,2,0,0,"$50,000 to $500,000",41.62,-90.58,0,0,2,250,SCOTT,NA,NA,NA
9,1967,1,24,1/24/67,15:15:00,3,0,0,"$50,000 to $500,000",40.87,-92.08,0,0,25,400,VAN BUREN,NA,NA,NA
10,1967,1,24,1/24/67,15:45:00,1,0,0,"$500 to $5,000",41.3,-91.7,0,0,1,200,WASHINGTON,NA,NA,NA
17,1967,1,24,1/24/67,16:45:00,2,0,0,"$5,000 to $50,000",41.8,-90.83,0,0,2,150,CLINTON,NA,NA,NA
20,1967,1,24,1/24/67,17:15:00,2,0,0,"$5,000 to $50,000",41.87,-90.37,0,0,1,200,CLINTON,NA,NA,NA
21,1967,1,24,1/24/67,17:15:00,2,0,0,"$50,000 to $500,000",41.95,-90.33,0,0,0.1,100,CLINTON,NA,NA,NA
7,1967,1,24,1/24/67,15:00:00,4,0,0,"$5,000 to $50,000",40.58,-92.27,40.68,-92.23,6.8,150,DAVIS,NA,NA,NA
11,1967,1,24,1/24/67,15:50:00,0,0,0,"$50,000 to $500,000",41.15,-91.43,0,0,0.1,150,HENRY,NA,NA,NA
85,1967,3,30,3/30/67,22:40:00,2,0,0,"$5,000 to $50,000",43.18,-92.1,43.23,-92.03,4.1,100,HOWARD,NA,NA,NA
90,1967,4,2,4/2/67,0:30:00,1,2,0,"$50,000 to $500,000",43.47,-93.9,43.53,-93.72,7.2,200,NA,NA,NA,NA
135,1967,4,16,4/16/67,16:00:00,3,16,2,"$500,000 to $5,000,000",40.7,-92.1,40.9,-91.83,19.4,500,VAN BUREN,NA,NA,NA
163,1967,4,21,4/21/67,14:00:00,3,0,0,Unknown,41,-91.93,0,0,0.1,200,JEFFERSON,NA,NA,NA
168,1967,4,21,4/21/67,15:00:00,2,0,0,"$50,000 to $500,000",40.88,-91.93,41.07,-91.35,32.8,100,VAN BUREN,HANCOCK,NA,NA
231,1967,4,30,4/30/67,18:20:00,4,1,0,"$500,000 to $5,000,000",43.45,-93.17,43.57,-93.12,7.6,500,NA,NA,NA,NA
225,1967,4,30,4/30/67,17:20:00,2,0,0,"$50,000 to $500,000",40.63,-91.32,40.67,-91.27,2.3,400,LEE,NA,NA,NA
235,1967,4,30,4/30/67,19:00:00,1,0,0,"$5,000 to $50,000",41.6,-92.55,0,0,0.1,10,POWESHIEK,NA,NA,NA
219,1967,4,30,4/30/67,15:50:00,2,0,0,Unknown,42.6,-94.03,42.7,-93.98,6.8,200,WEBSTER,NA,NA,NA
234,1967,4,30,4/30/67,19:00:00,1,0,0,Unknown,42.55,-92.05,0,0,0.1,50,BUCHANAN,NA,NA,NA
226,1967,4,30,4/30/67,17:28:00,4,0,0,"$50,000 to $500,000",43.3,-93.17,43.43,-92.97,13.3,400,WORTH,NA,NA,NA
227,1967,4,30,4/30/67,17:30:00,3,0,0,"$500,000 to $5,000,000",43.33,-93.2,43.57,-93.07,17.2,800,WORTH,NA,NA,NA
224,1967,4,30,4/30/67,17:05:00,3,0,0,"$50,000 to $500,000",43.1,-93.42,43.18,-93.3,7.7,250,CERRO GORDO,NA,NA,NA
238,1967,4,30,4/30/67,21:00:00,2,0,0,"$50,000 to $500,000",42.4,-90.9,0,0,2,400,DUBUQUE,NA,NA,NA
220,1967,4,30,4/30/67,16:00:00,2,0,0,"$500,000 to $5,000,000",43.38,-94.68,43.48,-94.78,8.2,300,EMMET,NA,NA,NA
223,1967,4,30,4/30/67,16:33:00,2,0,0,"$50,000 to $500,000",43.42,-94.68,0,0,1,200,EMMET,NA,NA,NA
222,1967,4,30,4/30/67,16:30:00,2,0,0,"$500,000 to $5,000,000",43.22,-93.8,43.23,-93.7,4.3,300,HANCOCK,NA,NA,NA
221,1967,4,30,4/30/67,16:10:00,2,0,0,"$50,000 to $500,000",43.12,-94.67,43.3,-94.53,14,300,PALO ALTO,EMMET,NA,NA
284,1967,5,7,5/7/67,16:40:00,0,0,0,Unknown,43.37,-93.15,0,0,0.1,200,WORTH,NA,NA,NA
283,1967,5,7,5/7/67,16:34:00,2,0,0,"$5,000 to $50,000",41.53,-90.9,41.48,-90.75,8,200,MUSCATINE,SCOTT,NA,NA
308,1967,5,18,5/18/67,17:30:00,-9,0,0,"$5,000 to $50,000",42.6,-91.63,0,0,0.1,10,BUCHANAN,NA,NA,NA
389,1967,6,7,6/7/67,19:00:00,1,0,0,"$50,000 to $500,000",40.63,-95.05,0,0,2,200,PAGE,NA,NA,NA
392,1967,6,7,6/7/67,20:42:00,2,0,0,"$5,000 to $50,000",42.05,-93.62,0,0,1,100,STORY,NA,NA,NA
384,1967,6,7,6/7/67,15:10:00,-9,0,0,"$5,000 to $50,000",42.47,-93.72,0,0,0.1,10,HAMILTON,NA,NA,NA
395,1967,6,8,6/8/67,19:50:00,1,0,0,"$5,000 to $50,000",41.87,-93.68,41.88,-93.62,2.3,100,STORY,NA,NA,NA
396,1967,6,8,6/8/67,20:00:00,2,0,0,"$50,000 to $500,000",42,-93.6,42.03,-93.32,14.4,100,STORY,NA,NA,NA
397,1967,6,8,6/8/67,21:00:00,4,0,0,Unknown,42.52,-94.18,0,0,2,200,WEBSTER,NA,NA,NA
399,1967,6,8,6/8/67,21:30:00,2,5,0,"$50,000 to $500,000",42.37,-94.38,42.5,-94.17,14.2,100,WEBSTER,NA,NA,NA
